id,label
84,0.013072
7264,0.999416
10910,0.011066
4017,0.058190
197,0.981125
6509,0.009835
9915,0.009776
2863,0.011577
6249,0.999399
10266,0.010262
3280,0.011967
8193,0.999006
9762,0.010370
4035,0.009620
6375,0.998700
8354,0.060588
7926,0.009423
7847,0.016229
3505,0.999442
1001,0.012766
8035,0.009515
8255,0.999429
4962,0.999456
3012,0.009334
10285,0.999442
2980,0.010799
1863,0.999440
5247,0.010540
3339,0.999252
5662,0.998875
2483,0.999169
12163,0.999440
11036,0.999192
6254,0.999431
83,0.999463
1192,0.042572
2504,0.998891
7450,0.999313
5886,0.999399
4948,0.011503
7952,0.984493
1097,0.031722
1979,0.999407
9056,0.186071
8848,0.012034
2085,0.993594
5563,0.011221
1974,0.019807
7340,0.036712
6763,0.998893
10238,0.998404
4212,0.021847
4454,0.011348
3769,0.015957
7007,0.121391
9732,0.020780
1804,0.010544
6290,0.999411
11076,0.015576
2959,0.080300
7283,0.999393
10885,0.098665
8770,0.009788
12368,0.029282
7266,0.009850
8689,0.016698
528,0.999328
520,0.010129
5435,0.179327
3886,0.057825
11126,0.999436
10105,0.999089
12048,0.999367
6399,0.999357
4847,0.999203
9496,0.009788
4542,0.018219
1613,0.010288
7106,0.013471
4096,0.020319
2005,0.999286
1691,0.998441
10413,0.010699
205,0.010130
4272,0.998953
5329,0.009063
7435,0.999369
6955,0.999436
2818,0.010852
8119,0.040046
9850,0.998771
1112,0.010271
10174,0.018534
3067,0.012341
91,0.057388
1844,0.018856
2370,0.009329
3665,0.014596
10307,0.974258
7070,0.019346
5053,0.009491
4782,0.999411
5576,0.018896
4228,0.010090
874,0.999468
1692,0.999346
5375,0.999454
10138,0.999248
4218,0.999430
1219,0.999145
9331,0.997068
9052,0.017442
3597,0.009860
4679,0.997745
5730,0.999138
8384,0.999439
10391,0.276566
178,0.999375
3093,0.010218
6927,0.012218
834,0.999035
5416,0.306983
688,0.999472
6878,0.009708
3441,0.998919
2582,0.999450
9095,0.557237
5879,0.022655
10488,0.998855
4597,0.010241
300,0.013680
2424,0.120340
1310,0.010036
10596,0.011895
12483,0.010825
1851,0.999352
11132,0.999216
10826,0.999455
9662,0.040969
6997,0.999370
7862,0.010422
12306,0.013932
9086,0.999432
881,0.010810
6803,0.999433
1322,0.040903
9756,0.999151
10148,0.979355
6492,0.999247
3118,0.012205
7104,0.999481
3254,0.997279
1831,0.999413
4673,0.683726
6569,0.999142
6936,0.999400
6332,0.999040
880,0.021416
6626,0.021660
11693,0.009749
985,0.012574
5945,0.009215
4222,0.029689
4415,0.999086
10315,0.999397
11844,0.995624
11268,0.946004
6013,0.009868
8731,0.907205
9962,0.999458
5147,0.999362
2427,0.026960
2458,0.045499
6532,0.999396
6935,0.009413
1256,0.011654
2200,0.009338
7868,0.012282
4446,0.021626
9750,0.009794
7482,0.011911
4448,0.009896
1565,0.009747
2665,0.209433
11033,0.997921
2805,0.010449
5524,0.999425
8483,0.999090
9891,0.998116
5715,0.999293
2004,0.998857
7163,0.010967
7553,0.998396
1740,0.010845
11046,0.999421
5031,0.998427
6418,0.009643
5346,0.983333
6675,0.999441
4872,0.999428
9297,0.999462
2175,0.999189
833,0.999388
9729,0.436117
1107,0.022155
1571,0.991341
2801,0.999411
3103,0.999302
7735,0.999312
3909,0.997818
8500,0.028532
11788,0.009990
5037,0.014688
3881,0.058416
735,0.999453
2220,0.999419
2198,0.993753
2481,0.999459
12166,0.017881
9629,0.013402
4294,0.999425
2994,0.010115
7269,0.015021
4460,0.019978
2735,0.009787
8215,0.996749
6261,0.049589
3603,0.010280
5134,0.011085
6108,0.831541
7858,0.045695
8730,0.055360
3636,0.010082
5918,0.011301
10827,0.015116
11872,0.029458
2489,0.999452
3168,0.052694
8497,0.999450
3693,0.999255
106,0.999260
993,0.994212
10879,0.999458
4647,0.999152
8567,0.029297
11151,0.999460
2138,0.567614
11712,0.009646
2270,0.016019
12045,0.026654
9404,0.011553
5301,0.995137
8422,0.999451
1419,0.063233
1536,0.999372
1301,0.999358
9278,0.009359
6985,0.999215
3764,0.010901
9489,0.999035
5483,0.010077
9596,0.842388
6320,0.025807
4276,0.998911
7302,0.009759
5748,0.999356
527,0.974277
3304,0.998706
8071,0.009715
5671,0.018384
2393,0.999471
8430,0.999418
8012,0.010688
4539,0.999404
11147,0.999157
2345,0.999274
10490,0.999351
3174,0.030816
11227,0.999436
2952,0.999473
9448,0.997425
9427,0.999431
5348,0.999322
5074,0.010079
11145,0.998827
10833,0.125401
12358,0.010228
7588,0.009181
115,0.014529
11611,0.010353
3438,0.009574
4845,0.024312
8362,0.998631
10343,0.010745
5445,0.053972
8284,0.476340
10629,0.999236
934,0.987665
3462,0.010515
2996,0.999022
2178,0.998474
8893,0.009588
1531,0.999460
755,0.010584
12050,0.012555
12280,0.014646
5668,0.213849
10497,0.999099
11975,0.999133
9833,0.999306
4602,0.999460
1624,0.029318
8631,0.012548
11162,0.011059
1615,0.013692
9079,0.014852
8495,0.044351
11971,0.014294
311,0.012075
1597,0.033088
8163,0.011527
6273,0.998581
4280,0.993173
11942,0.009604
4993,0.997797
7065,0.999339
11997,0.999314
8342,0.999353
8275,0.029965
6809,0.998759
656,0.998651
7709,0.011554
2394,0.009281
955,0.999307
6228,0.010295
3560,0.021050
10182,0.019410
7912,0.998183
12063,0.017521
5124,0.011939
11616,0.016440
7575,0.071384
4829,0.035956
1479,0.995728
4106,0.010332
11406,0.999442
9677,0.999433
10914,0.999439
12011,0.999286
4999,0.999442
2249,0.968746
10451,0.015356
574,0.999306
7831,0.055348
4053,0.999412
11798,0.009354
195,0.999371
4940,0.999341
7184,0.033748
3341,0.010632
11694,0.999179
3972,0.999176
8314,0.021099
6088,0.999441
7649,0.017129
9117,0.998364
3102,0.990095
1505,0.017047
5954,0.010042
6946,0.046530
10654,0.008873
5073,0.999395
1987,0.999371
12064,0.999457
310,0.012953
4924,0.981991
8515,0.999172
8120,0.080936
3742,0.999451
4343,0.997654
10618,0.009754
2295,0.999387
2674,0.010110
9522,0.010108
2635,0.999442
10593,0.999149
3628,0.010146
8443,0.022038
939,0.995587
8416,0.999285
12018,0.125754
6029,0.028725
2663,0.999371
2101,0.999426
2324,0.998918
11382,0.998839
11415,0.014020
5878,0.999378
7565,0.011053
7364,0.999338
8340,0.023021
12003,0.019881
2365,0.999066
5626,0.008741
11214,0.010082
9556,0.322891
6554,0.999471
6814,0.999089
7525,0.051094
10997,0.009432
697,0.012369
3979,0.999380
8403,0.994662
6742,0.999113
8828,0.999468
919,0.453153
1359,0.055872
5873,0.999471
2555,0.999456
5824,0.998412
7719,0.999404
11940,0.999422
6604,0.009827
394,0.999313
11362,0.010565
126,0.994160
5520,0.999409
1598,0.748188
10783,0.092128
9989,0.999246
6973,0.009948
6926,0.999295
1063,0.011036
5462,0.020555
7569,0.996894
7838,0.998626
3343,0.088362
3131,0.010740
6393,0.999476
2268,0.009974
1233,0.010500
7675,0.016529
4472,0.999312
5227,0.009508
5351,0.999332
10578,0.999295
5423,0.011448
11601,0.998721
7379,0.998182
9035,0.018608
4206,0.999387
10515,0.012346
7782,0.966627
7873,0.999440
6370,0.010119
3094,0.999394
8596,0.999300
5496,0.997125
4836,0.998623
3702,0.009916
9846,0.012312
7716,0.998757
4701,0.010714
4386,0.181954
11987,0.998931
5974,0.028273
10750,0.998622
6238,0.011513
11272,0.999464
11093,0.999411
12326,0.015766
10522,0.759508
10185,0.999424
5130,0.999466
4835,0.998962
7443,0.999345
1961,0.013561
11352,0.999053
31,0.999384
823,0.999450
11915,0.999456
4235,0.999211
1650,0.760824
1688,0.997918
1945,0.023976
7567,0.999467
206,0.016944
3906,0.431762
191,0.009929
7909,0.999259
10177,0.998944
1351,0.998932
1818,0.024657
4933,0.016343
12047,0.012789
11169,0.999371
12085,0.026156
7610,0.010712
6411,0.009955
1669,0.999373
7726,0.023552
10470,0.016146
7449,0.999419
8453,0.008741
8899,0.021445
3839,0.014356
545,0.999443
1427,0.999222
10987,0.940482
6193,0.999299
7722,0.998111
10022,0.999100
4547,0.998428
1121,0.999383
7023,0.011292
2900,0.999428
139,0.093417
1608,0.012912
8960,0.999419
1616,0.058226
1802,0.010114
9255,0.999247
1734,0.020088
2515,0.998077
1090,0.012596
4195,0.998479
259,0.009857
10970,0.009888
12333,0.999010
1954,0.999467
7925,0.999306
2911,0.999456
2237,0.013618
7796,0.998939
6694,0.009278
10689,0.999131
12128,0.013655
10005,0.010101
5735,0.999437
5138,0.009793
3739,0.999282
2525,0.992127
10509,0.999344
7903,0.998779
12475,0.023601
2192,0.203900
2785,0.009623
12160,0.999340
1948,0.999454
103,0.009971
6089,0.998007
10899,0.999430
232,0.163624
11723,0.999169
9610,0.019667
10190,0.999389
3021,0.999373
7180,0.999462
9964,0.009880
3993,0.017201
8358,0.878413
484,0.009896
9355,0.010611
4977,0.018878
2712,0.998575
3746,0.014340
12389,0.010103
11395,0.999318
9654,0.996460
6548,0.012824
2488,0.046822
10720,0.999441
8637,0.999416
2279,0.115685
6796,0.021690
5771,0.999310
10053,0.999376
10670,0.012490
7288,0.074137
3551,0.015820
621,0.010511
1469,0.999468
2800,0.999440
6850,0.999419
4658,0.017044
6773,0.999183
966,0.998417
2289,0.012701
2280,0.999356
10892,0.999349
8758,0.998943
1506,0.999426
2239,0.014603
10366,0.999457
8065,0.998912
9495,0.998807
9121,0.011699
10229,0.014907
2862,0.992065
387,0.018114
4537,0.999065
2282,0.011252
11515,0.999280
5525,0.014384
264,0.016414
1898,0.009684
12029,0.013709
4034,0.010429
6972,0.999454
2916,0.999429
3835,0.009853
5785,0.010597
8055,0.821878
11596,0.042689
4244,0.039695
4496,0.013007
7205,0.016524
9156,0.011025
3743,0.009373
7797,0.999458
10768,0.999445
1000,0.999340
2793,0.011657
9109,0.729101
7263,0.204522
2831,0.012358
1821,0.999445
6110,0.009218
2054,0.998431
8298,0.012336
11813,0.010398
11630,0.998893
5119,0.042951
10808,0.978572
848,0.999268
7306,0.998827
8940,0.999130
3864,0.050868
8675,0.999394
6518,0.031686
9389,0.275746
7285,0.995812
9828,0.999383
9463,0.010551
5963,0.010193
488,0.013882
2114,0.999089
4390,0.999433
11525,0.009886
6161,0.010420
5297,0.009207
10734,0.015815
4716,0.011563
771,0.010012
2395,0.010412
7828,0.999316
8765,0.015306
3086,0.993683
1376,0.999473
8861,0.999408
6853,0.999468
196,0.992718
3691,0.012597
3622,0.011979
2305,0.998289
6500,0.996616
12265,0.009981
6805,0.353192
146,0.999391
3517,0.036576
6166,0.017975
8643,0.999139
2887,0.010610
12012,0.999368
720,0.013206
8465,0.009244
2951,0.999043
4767,0.999292
5306,0.999451
5296,0.016498
4052,0.015714
6000,0.998664
4612,0.014371
10453,0.999062
8600,0.999365
3807,0.999445
3149,0.999454
2558,0.010096
7924,0.010963
9343,0.999456
499,0.999383
1522,0.009587
9328,0.016811
10613,0.011227
11048,0.998692
11456,0.200692
4179,0.165240
11669,0.999292
9743,0.999010
11976,0.009370
3175,0.021921
1080,0.999462
10151,0.013944
9036,0.999340
685,0.997934
418,0.999443
4963,0.999212
3364,0.999242
10460,0.123579
8219,0.999236
8843,0.999296
1824,0.037000
275,0.044987
3867,0.998730
3031,0.038105
1909,0.999200
11308,0.998927
930,0.999335
8411,0.999006
11177,0.069563
4722,0.009840
7178,0.010367
2287,0.010708
10462,0.997827
7044,0.018673
741,0.052165
1750,0.042094
10521,0.022838
4849,0.998060
11736,0.012692
8217,0.998446
12382,0.999429
6075,0.998279
7603,0.999396
9686,0.999262
198,0.010663
1985,0.035795
1483,0.999324
8383,0.015500
114,0.012557
958,0.999368
1467,0.011785
2475,0.093753
11640,0.999420
7645,0.997989
10106,0.017398
2865,0.009566
6291,0.016263
2671,0.999358
9193,0.999427
5853,0.011098
1111,0.010289
11930,0.018758
5629,0.999457
1893,0.009936
1873,0.997653
7634,0.014207
10184,0.011122
10108,0.997924
7983,0.011392
5946,0.999192
11168,0.094454
3,0.999449
4708,0.999429
12155,0.992443
3454,0.999308
11763,0.999427
8785,0.014274
2368,0.999459
3544,0.998888
12070,0.009712
410,0.011005
11786,0.009529
7703,0.009745
10267,0.013341
3840,0.008421
6213,0.033863
11955,0.999461
5921,0.038755
5113,0.965252
7823,0.999209
11776,0.999156
1198,0.020439
11784,0.165052
1835,0.010093
12179,0.998965
1237,0.999427
6542,0.999061
10724,0.999365
3832,0.190102
3737,0.030492
3858,0.999230
905,0.019847
2808,0.015498
841,0.011410
1344,0.063194
11573,0.012542
1925,0.999371
11094,0.011025
5449,0.999454
9396,0.999379
303,0.010472
10557,0.010554
6502,0.999463
10850,0.009249
10717,0.999253
4550,0.031100
7470,0.999366
7641,0.999328
6270,0.022238
5760,0.999048
11612,0.013306
1370,0.009797
9310,0.999470
11211,0.411996
2842,0.999363
1062,0.010279
4304,0.999044
8802,0.999412
4237,0.998929
121,0.034800
7017,0.997428
2524,0.009476
9116,0.286960
2531,0.010192
6016,0.999474
11328,0.017841
227,0.999101
12148,0.014326
10467,0.010647
3600,0.999386
10704,0.086315
7210,0.009764
3296,0.011095
1217,0.999335
1168,0.023556
2883,0.018868
2142,0.019067
7745,0.999176
612,0.999261
11356,0.999330
11498,0.015922
592,0.013363
6082,0.999334
6395,0.999246
1896,0.010201
3083,0.999317
1068,0.999439
5381,0.999125
6284,0.999324
7544,0.998850
1391,0.013564
2112,0.010177
10732,0.022086
277,0.997675
5052,0.999305
903,0.999413
908,0.999209
8573,0.997514
2465,0.999356
12098,0.999448
9899,0.009657
3187,0.999464
846,0.999369
4922,0.009812
12200,0.999113
11775,0.999418
7671,0.997969
4135,0.997965
6967,0.782748
5650,0.999348
1592,0.022705
8262,0.013470
5361,0.999317
9417,0.999416
4429,0.999412
8297,0.048703
845,0.999209
174,0.011096
7786,0.011720
12208,0.999407
3512,0.999216
12041,0.997572
12473,0.027811
4909,0.999213
4176,0.998569
11880,0.198141
4650,0.998392
11750,0.009533
3599,0.093050
7861,0.955291
1926,0.010562
5497,0.997947
7188,0.995786
10154,0.016919
2117,0.988390
9643,0.999199
8049,0.999395
1159,0.009710
154,0.012239
6939,0.010464
5383,0.999375
1829,0.999272
8398,0.999453
8192,0.024917
5533,0.013938
6527,0.998175
12254,0.999348
12195,0.028128
11939,0.078138
2699,0.010447
3490,0.999334
11387,0.999276
2760,0.013931
2694,0.020415
8902,0.404925
11064,0.011217
10096,0.999175
11614,0.010061
1612,0.999481
10671,0.053861
7918,0.999427
9653,0.009598
4894,0.998960
11146,0.999143
8736,0.999370
9402,0.997286
11518,0.010245
7101,0.051018
7774,0.999254
707,0.999410
2999,0.010604
1094,0.999155
119,0.999460
7249,0.012868
6684,0.089268
659,0.020099
7660,0.999389
7027,0.012550
4616,0.999102
5706,0.999129
11560,0.010712
630,0.999418
9006,0.999318
1814,0.999400
9469,0.015232
9718,0.010296
187,0.018184
11790,0.998855
3054,0.009850
11919,0.016487
1015,0.009885
7757,0.012436
6980,0.999338
2154,0.999430
9292,0.009030
4102,0.999437
6452,0.010627
1455,0.009992
5244,0.999236
10122,0.055280
4814,0.999396
11270,0.011016
10712,0.999138
2907,0.999276
3837,0.889550
7756,0.999058
2334,0.998792
2430,0.996225
9128,0.999422
1652,0.937669
2633,0.017898
12146,0.999408
10367,0.996733
6587,0.013929
7818,0.999467
5100,0.997642
2875,0.999306
938,0.011044
11732,0.999448
10308,0.010107
5788,0.012989
9826,0.608543
885,0.998654
8491,0.020258
9171,0.999439
10386,0.037510
6811,0.998930
8060,0.998438
446,0.999427
11129,0.009482
2119,0.998626
3851,0.054271
8438,0.999432
185,0.013016
2511,0.994762
2745,0.999374
11516,0.999392
11862,0.999437
4469,0.998833
4133,0.013305
8772,0.995803
3472,0.051758
8918,0.995847
4178,0.999034
6710,0.999314
1269,0.999046
8137,0.675128
5009,0.009138
4381,0.089256
2441,0.014071
2433,0.999224
10563,0.999277
10999,0.009357
6041,0.999415
1870,0.021508
3884,0.999467
5327,0.998589
8459,0.028990
9356,0.999440
5690,0.999262
6246,0.999465
1176,0.009570
2168,0.009965
6839,0.997867
2451,0.999036
8293,0.043261
2161,0.009684
43,0.999441
5754,0.009313
4095,0.999290
5237,0.998608
2763,0.999433
5474,0.010103
7655,0.009098
2453,0.009657
3448,0.013441
8288,0.999400
3264,0.802376
2836,0.018613
5546,0.577705
10354,0.996429
1573,0.999466
9431,0.999236
2943,0.113541
5290,0.028470
10646,0.929898
169,0.009670
7711,0.999223
8793,0.999397
5316,0.009462
6141,0.999311
3846,0.870048
9400,0.010020
1394,0.010739
9014,0.256109
1061,0.013637
4530,0.010403
8080,0.999252
1614,0.020443
7908,0.983721
4130,0.999441
2474,0.999337
11331,0.999448
2513,0.010642
8317,0.095753
4560,0.010488
4583,0.022385
6352,0.010767
4667,0.999413
3277,0.999359
4177,0.999169
11397,0.016870
12340,0.010242
9241,0.999428
6898,0.014628
383,0.999457
11306,0.999439
10759,0.014991
10305,0.999397
1812,0.016260
8908,0.009729
416,0.010264
7986,0.999105
11163,0.103737
12465,0.010845
10604,0.106515
9542,0.012348
11598,0.999008
11120,0.127537
4364,0.021740
4269,0.009295
6824,0.999367
8472,0.029641
4942,0.999176
11908,0.009781
3338,0.999413
9764,0.997997
152,0.204378
10198,0.010593
2332,0.010677
5995,0.999424
7261,0.999414
562,0.010292
11549,0.015755
10995,0.028380
4763,0.999280
6140,0.999072
9364,0.997185
8558,0.010523
10038,0.998786
11173,0.998306
7260,0.999378
7967,0.999435
9872,0.011176
10787,0.998722
8338,0.010842
10731,0.999365
2573,0.998663
8279,0.987731
12393,0.997203
598,0.095979
1019,0.999333
6269,0.023379
12241,0.176228
10631,0.012918
5613,0.999396
1046,0.079626
7961,0.052622
4401,0.998091
1642,0.999304
2879,0.999410
5218,0.999442
11711,0.992602
8696,0.999399
7418,0.183125
234,0.032603
9173,0.071424
6438,0.999394
11581,0.019529
11978,0.999353
7284,0.010017
2615,0.190929
9660,0.999348
9944,0.999404
11208,0.999062
6537,0.011695
9736,0.032758
247,0.999446
1038,0.999379
6316,0.009795
642,0.016421
3539,0.999406
2480,0.009985
11708,0.010156
12469,0.011854
7349,0.023883
12074,0.999304
4732,0.987325
3173,0.012376
11174,0.998790
7235,0.009853
5876,0.009636
3596,0.999254
7989,0.998299
3186,0.034671
7207,0.181419
8138,0.014856
11378,0.998418
2564,0.013743
4996,0.999403
2025,0.017262
7115,0.014914
4866,0.999343
3060,0.997673
6251,0.014785
9410,0.999406
1838,0.997243
7473,0.989422
6794,0.999433
10598,0.999370
7822,0.998038
1778,0.720772
90,0.169221
8553,0.010900
970,0.999438
4880,0.014911
8873,0.023229
3670,0.018122
842,0.999275
5775,0.012215
10937,0.998960
3655,0.999471
636,0.992530
463,0.999030
4210,0.999461
10586,0.009956
7595,0.999420
12162,0.020809
11021,0.998014
2000,0.996971
11730,0.012455
828,0.999348
4331,0.019966
4875,0.894642
12053,0.831504
708,0.999400
8274,0.011387
4863,0.011686
11943,0.009390
4981,0.016882
6006,0.019695
721,0.014676
2209,0.999411
417,0.993378
5008,0.010588
3908,0.999059
5325,0.012303
5382,0.997521
2163,0.999431
11404,0.024986
8754,0.009889
8676,0.998700
4604,0.010143
10040,0.010209
5609,0.026989
6673,0.057353
2554,0.010222
3943,0.999448
11966,0.010716
8550,0.017250
7900,0.999457
6113,0.058569
11336,0.013366
3834,0.043842
2406,0.999172
12398,0.166938
1913,0.013883
9287,0.999428
3070,0.999268
1718,0.009448
4811,0.592555
1481,0.999395
5957,0.999029
5071,0.999158
3184,0.999091
8680,0.019158
5087,0.017547
513,0.999354
8440,0.999444
6322,0.993943
713,0.999316
12451,0.010675
780,0.999428
4697,0.011077
10687,0.051838
3397,0.012168
9877,0.020465
4278,0.010589
5583,0.013724
819,0.998453
224,0.009847
9738,0.999099
4427,0.999305
8649,0.012002
11195,0.998193
5705,0.996713
478,0.009635
1556,0.027455
2589,0.998601
6784,0.012160
4653,0.036757
2278,0.013661
2804,0.999158
806,0.999461
2328,0.009303
5420,0.999468
2775,0.999285
3390,0.010431
4754,0.016613
11547,0.009838
4105,0.011418
10710,0.998942
8965,0.999413
74,0.999027
1152,0.021505
7374,0.999414
9913,0.276808
4330,0.999464
10129,0.998903
4075,0.009847
12078,0.017587
8504,0.013622
11100,0.999330
5767,0.010002
2096,0.025003
4384,0.011250
6872,0.999242
4488,0.025516
7958,0.009457
8650,0.010904
2460,0.013374
8121,0.999461
4254,0.009551
9878,0.009163
10226,0.009234
51,0.009866
2520,0.999368
12262,0.998916
6339,0.892617
4122,0.957437
1540,0.009623
1700,0.029941
8295,0.010057
6642,0.032213
3504,0.999344
5077,0.997829
1064,0.020668
7414,0.010494
260,0.010388
7816,0.999440
10776,0.030950
3919,0.999454
2294,0.997961
2257,0.034647
11410,0.031163
7549,0.013374
8216,0.998425
1762,0.999462
1655,0.918195
1673,0.013041
10422,0.827976
11530,0.999290
2644,0.999186
12308,0.011964
8047,0.149805
5355,0.014042
7835,0.993019
1325,0.022906
7217,0.009873
10636,0.999172
2080,0.995511
6677,0.010175
3449,0.009068
7945,0.999418
5057,0.012372
5347,0.999323
7734,0.999109
6430,0.012272
3430,0.999345
3822,0.010528
3033,0.012988
7763,0.009542
2845,0.999442
1329,0.999379
11453,0.998857
7944,0.010338
6959,0.013185
5800,0.013246
10989,0.009318
182,0.999368
7432,0.010944
7802,0.009682
464,0.010143
8458,0.463232
674,0.012729
11531,0.009133
9540,0.010645
377,0.998704
5259,0.370143
6266,0.998955
7968,0.021475
9998,0.010344
11651,0.999367
1102,0.009636
4005,0.017379
11706,0.999438
7096,0.999011
2833,0.999389
3782,0.041869
2134,0.999172
372,0.014406
1583,0.999359
12139,0.999312
9505,0.999063
12320,0.999382
11926,0.999209
2095,0.999396
330,0.343156
10830,0.009858
9612,0.999188
5612,0.009838
7069,0.998906
11628,0.973211
1713,0.011082
7571,0.540005
4915,0.999371
3796,0.010180
12317,0.010955
11747,0.009605
9092,0.993805
835,0.999397
1661,0.051462
5165,0.998417
1895,0.991459
2679,0.999285
7651,0.012722
2761,0.999353
5851,0.010185
8642,0.999165
9890,0.998650
10102,0.036289
10002,0.011315
1517,0.049362
10276,0.069604
6712,0.999350
9007,0.223966
7494,0.999416
2746,0.014731
5877,0.998988
470,0.994784
10358,0.011298
2967,0.009947
6237,0.998942
5908,0.999356
7064,0.049020
6230,0.997962
9466,0.011577
1285,0.009979
10834,0.304730
8953,0.999239
8052,0.009834
5774,0.047153
888,0.010011
4742,0.009767
7882,0.009957
6741,0.999107
2432,0.998731
477,0.074978
9649,0.999448
11303,0.999364
3833,0.999446
1247,0.010803
2872,0.009868
6848,0.009803
5125,0.063872
6035,0.069876
12463,0.999462
9341,0.982751
1051,0.104928
2496,0.070730
11900,0.009876
5675,0.998269
6875,0.992342
10410,0.015615
228,0.015551
7866,0.010805
9904,0.018129
5163,0.999255
4175,0.999410
11252,0.052251
2267,0.999452
323,0.048259
2921,0.047156
8735,0.252706
9753,0.014354
10428,0.544618
3765,0.999378
5151,0.011926
1826,0.369044
840,0.061125
10166,0.999367
4088,0.012538
9080,0.999459
5253,0.255955
1855,0.862752
1535,0.010150
9615,0.998912
7239,0.011345
7363,0.010207
190,0.999461
5961,0.011460
9554,0.998906
2254,0.997776
1722,0.999428
901,0.999033
6180,0.999371
7836,0.999409
8209,0.022326
419,0.921908
774,0.085481
207,0.998969
12217,0.012248
6786,0.981975
12457,0.011124
4022,0.011975
2124,0.997783
7233,0.010145
10857,0.999261
5955,0.994453
2604,0.029451
349,0.015941
7500,0.993199
5682,0.015967
5109,0.030281
3803,0.999436
1915,0.991500
6215,0.999214
11814,0.999041
10954,0.997549
2632,0.009665
5850,0.009877
6599,0.999084
4694,0.009881
11676,0.016274
8135,0.019293
12123,0.011270
8079,0.548424
11999,0.999359
11222,0.999436
1444,0.999188
4148,0.057904
11459,0.999366
2826,0.999234
6515,0.014714
11319,0.999125
380,0.996783
3097,0.011377
6597,0.010402
11065,0.999355
10039,0.999327
7849,0.999088
7890,0.012948
491,0.999406
11892,0.997018
10577,0.010900
1445,0.999477
1104,0.036653
4361,0.012121
4639,0.010638
2303,0.033835
1399,0.999303
2146,0.999403
8213,0.999387
9981,0.011494
5977,0.848927
4227,0.010827
1562,0.999340
5698,0.996566
6151,0.947415
11314,0.999260
2827,0.999364
7626,0.010315
5745,0.010693
3928,0.999326
1525,0.999369
4243,0.999079
3531,0.053434
4325,0.999394
8352,0.010864
7134,0.999360
8250,0.157529
9268,0.009663
2832,0.995916
10861,0.999413
11752,0.999454
5941,0.012881
9864,0.010019
9626,0.051873
4155,0.999373
11716,0.999146
8069,0.206539
12112,0.999281
4257,0.999381
5529,0.012540
4015,0.009928
11032,0.011718
3327,0.999352
3357,0.999456
3092,0.999456
5310,0.978635
1576,0.998966
11967,0.998889
8798,0.010897
6889,0.012415
6522,0.017155
7545,0.995508
4683,0.009039
132,0.998691
4706,0.009945
6130,0.999345
1272,0.999410
9445,0.999318
11298,0.009482
10679,0.010007
2008,0.999392
1803,0.999457
5709,0.010043
11254,0.999338
7001,0.999386
7532,0.234692
988,0.014226
112,0.999356
6800,0.997988
4841,0.018549
4007,0.248801
40,0.012106
12346,0.010296
8593,0.010508
5111,0.999423
2338,0.009949
2179,0.999422
12249,0.999457
12288,0.086195
4438,0.241981
8307,0.021681
2779,0.014653
11092,0.999418
4129,0.932203
1396,0.047678
11558,0.055429
11685,0.010795
5568,0.999459
9063,0.998414
7055,0.998320
2271,0.999331
2523,0.999086
2730,0.999413
5965,0.999312
12344,0.027300
8227,0.998957
4117,0.017167
588,0.026688
4833,0.012159
1183,0.998969
1697,0.032089
3666,0.024403
3076,0.999262
11450,0.023307
293,0.999407
3791,0.044909
9527,0.014898
10111,0.011143
6032,0.009489
2534,0.010212
2806,0.999262
3409,0.999454
53,0.010221
4548,0.999461
7872,0.231970
8469,0.010073
9115,0.999407
8633,0.999216
1486,0.999310
6294,0.999295
7820,0.999332
4643,0.999438
10900,0.999225
11673,0.999092
11157,0.998713
9312,0.999331
431,0.999278
12019,0.013558
8830,0.999348
4781,0.009970
11805,0.998201
4796,0.078453
2292,0.009351
2196,0.999437
9780,0.010236
7091,0.034633
3494,0.997823
1806,0.085787
10815,0.987668
3525,0.029667
3874,0.999452
12226,0.999047
10895,0.999173
4011,0.012106
6978,0.997603
9590,0.012395
5471,0.680531
4468,0.999233
7683,0.999358
1343,0.999419
10575,0.014718
11947,0.009844
333,0.998998
768,0.997850
11680,0.051611
7198,0.999468
6933,0.010018
1662,0.998620
11524,0.046724
7406,0.998897
6097,0.025524
2767,0.999412
3629,0.017642
483,0.999117
2509,0.999424
10220,0.999344
7221,0.738774
7607,0.017958
8444,0.999409
3137,0.719106
2969,0.976067
10292,0.011466
10747,0.605104
3903,0.012796
10958,0.011041
6394,0.999445
936,0.027139
7561,0.009982
221,0.011983
2979,0.054595
1544,0.999166
8112,0.034217
9900,0.011169
1595,0.012058
9978,0.013560
8506,0.010327
10495,0.015686
4458,0.010144
9069,0.998602
7639,0.022622
4911,0.999390
9430,0.999341
912,0.999453
2938,0.010507
6287,0.999458
9937,0.999242
1928,0.998648
329,0.009884
4890,0.997425
10170,0.011473
9553,0.014846
62,0.998745
1084,0.010115
6321,0.999403
9914,0.993119
4720,0.999399
12184,0.999328
11728,0.009764
7162,0.014238
754,0.010492
3925,0.999328
5899,0.008982
2616,0.999407
1443,0.999203
1588,0.012340
208,0.072200
1243,0.017515
10946,0.999353
11176,0.978120
238,0.996288
1622,0.009115
8076,0.999020
6038,0.999407
10948,0.998732
10873,0.009054
10115,0.012060
2436,0.019535
961,0.069161
7022,0.013627
9832,0.999468
7547,0.999435
9323,0.999429
9781,0.011077
7936,0.010182
